Zeit;Kanal A
(ms);(V)

1.96146078;1.02731300
1.96156478;0.98071480
1.96166878;1.02731300
1.96177278;1.02731300
1.96187678;1.02731300
1.96198078;1.02731300
1.96208478;1.02731300
1.96218878;1.02731300
1.96229278;1.02731300
1.96239678;1.02731300
1.96250078;1.02731300
1.96260478;0.98071480
1.96270878;0.98071480
1.96281278;1.02731300
1.96291678;1.02731300
1.96302078;0.98071480
1.96312478;1.02731300
1.96322878;1.02731300
1.96333278;0.98071480
1.96343678;1.02731300
1.96354078;0.98071480
1.96364478;1.02731300
1.96374878;1.02731300
1.96385278;0.98071480
1.96395678;1.02731300
1.96406078;1.02731300
1.96416478;1.02731300
1.96426878;1.02731300
1.96437278;1.02731300
1.96447678;0.98071480
1.96458078;1.02731300
1.96468478;1.02731300
1.96478878;1.02731300
1.96489278;1.02731300
1.96499678;1.02731300
1.96510078;1.02731300
1.96520478;1.02731300
1.96530878;1.02731300
1.96541278;1.02731300
1.96551678;0.98071480
1.96562078;1.02731300
1.96572478;1.02731300
1.96582878;1.02731300
1.96593278;1.02731300
1.96603678;1.02731300
1.96614078;1.02731300
1.96624478;1.02731300
1.96634878;0.98071480
1.96645278;1.02731300
1.96655678;0.98071480
1.96666078;1.02731300
1.96676478;0.98071480
1.96686878;1.02731300
1.96697278;1.02731300
1.96707678;1.02731300
1.96718078;1.02731300
1.96728478;1.02731300
1.96738878;1.02731300
1.96749278;0.98071480
1.96759678;1.02731300
1.96770078;1.02731300
1.96780478;0.98071480
1.96790878;1.02731300
1.96801278;1.02731300
1.96811678;1.02731300
1.96822078;0.98071480
1.96832478;1.02731300
1.96842878;0.98071480
1.96853278;1.02731300
1.96863678;1.02731300
1.96874078;1.02731300
1.96884478;0.98071480
1.96894878;1.02731300
1.96905278;1.02731300
1.96915678;1.02731300
1.96926078;0.98071480
1.96936478;1.02731300
1.96946878;0.98071480
1.96957278;1.02731300
1.96967678;1.02731300
1.96978078;1.02731300
1.96988478;0.98071480
1.96998878;1.02731300
1.97009278;1.02731300
1.97019678;1.02731300
1.97030078;1.02731300
1.97040478;1.02731300
1.97050878;1.02731300
1.97061278;1.02731300
1.97071678;1.02731300
1.97082078;0.98071480
1.97092478;0.98071480
1.97102878;1.02731300
1.97113278;1.02731300
1.97123678;1.02731300
1.97134078;1.02731300
1.97144478;1.02731300
1.97154878;1.02731300
1.97165278;1.02731300
1.97175678;1.02731300
1.97186078;1.02731300
1.97196478;1.02731300
1.97206878;1.02731300
1.97217278;1.02731300
1.97227678;1.02731300
1.97238078;1.02731300
1.97248478;1.02731300
1.97258878;1.02731300
1.97269278;1.02731300
1.97279678;1.02731300
1.97290078;1.02731300
1.97300478;1.02731300
1.97310878;1.02731300
1.97321278;1.02731300
1.97331678;0.98071480
1.97342078;0.98071480
1.97352478;1.02731300
1.97362878;1.02731300
1.97373278;1.02731300
1.97383678;1.02731300
1.97394078;1.02731300
1.97404478;0.98071480
1.97414878;1.02731300
1.97425278;1.02731300
1.97435678;0.98071480
1.97446078;1.02731300
1.97456478;0.98071480
1.97466878;0.98071480
1.97477278;1.02731300
1.97487678;1.02731300
1.97498078;1.02731300
1.97508478;1.02731300
1.97518878;0.98071480
1.97529278;0.98071480
1.97539678;1.02731300
1.97550078;1.02731300
1.97560478;0.98071480
1.97570878;0.98071480
1.97581278;1.02731300
1.97591678;1.02731300
1.97602078;0.98071480
1.97612478;0.98071480
1.97622878;1.02731300
1.97633278;1.02731300
1.97643678;1.02731300
1.97654078;1.02731300
1.97664478;1.02731300
1.97674878;0.98071480
1.97685278;1.02731300
1.97695678;1.02731300
1.97706078;1.02731300
1.97716478;1.02731300
1.97726878;1.02731300
1.97737278;1.02731300
1.97747678;1.02731300
1.97758078;1.02731300
1.97768478;1.02731300
1.97778878;1.02731300
1.97789278;1.02731300
1.97799678;1.02731300
1.97810078;1.02731300
1.97820478;0.98071480
1.97830878;1.02731300
1.97841278;0.98071480
1.97851678;1.02731300
1.97862078;1.02731300
1.97872478;1.02731300
1.97882878;1.02731300
1.97893278;0.98071480
1.97903678;1.02731300
1.97914078;1.02731300
1.97924478;1.02731300
1.97934878;1.02731300
1.97945278;1.02731300
1.97955678;1.02731300
1.97966078;1.02731300
1.97976478;1.02731300
1.97986878;1.02731300
1.97997278;0.98071480
1.98007678;1.02731300
1.98018078;1.02731300
1.98028478;1.02731300
1.98038878;1.02731300
1.98049278;0.98071480
1.98059678;1.02731300
1.98070078;1.02731300
1.98080478;1.02731300
1.98090878;1.02731300
1.98101278;0.98071480
1.98111678;0.98071480
1.98122078;1.02731300
1.98132478;1.02731300
1.98142878;1.02731300
1.98153278;0.98071480
1.98163678;1.02731300
1.98174078;0.98071480
1.98184478;1.02731300
1.98194878;1.02731300
1.98205278;1.02731300
1.98215678;0.98071480
1.98226078;1.02731300
1.98236478;0.98071480
1.98246878;0.98071480
1.98257278;1.02731300
1.98267678;1.02731300
1.98278078;1.02731300
1.98288478;1.02731300
1.98298878;0.98071480
1.98309278;1.02731300
1.98319678;1.02731300
1.98330078;1.02731300
1.98340478;1.02731300
1.98350878;1.02731300
1.98361278;1.02731300
1.98371678;0.98071480
1.98382078;1.02731300
1.98392478;1.07406500
1.98402878;1.02731300
1.98413278;1.02731300
1.98423678;1.02731300
1.98434078;1.02731300
1.98444478;1.02731300
1.98454878;1.02731300
1.98465278;1.02731300
1.98475678;1.02731300
1.98486078;1.02731300
1.98496478;1.02731300
1.98506878;1.02731300
1.98517278;1.02731300
1.98527678;1.02731300
1.98538078;1.02731300
1.98548478;1.02731300
1.98558878;1.02731300
1.98569278;1.02731300
1.98579678;1.02731300
1.98590078;0.98071480
1.98600478;1.02731300
1.98610878;1.02731300
1.98621278;1.02731300
1.98631678;1.02731300
1.98642078;1.02731300
1.98652478;1.02731300
1.98662878;1.02731300
1.98673278;1.02731300
1.98683678;1.02731300
1.98694078;0.98071480
1.98704478;1.02731300
1.98714878;1.02731300
1.98725278;1.02731300
1.98735678;1.02731300
1.98746078;1.02731300
1.98756478;1.02731300
1.98766878;1.02731300
1.98777278;1.02731300
1.98787678;1.02731300
1.98798078;1.02731300
1.98808478;1.02731300
1.98818878;0.98071480
1.98829278;0.98071480
1.98839678;1.02731300
1.98850078;1.02731300
1.98860478;0.98071480
1.98870878;1.02731300
1.98881278;1.02731300
1.98891678;0.98071480
1.98902078;1.02731300
1.98912478;1.02731300
1.98922878;1.02731300
1.98933278;1.02731300
1.98943678;1.02731300
1.98954078;1.02731300
1.98964478;0.98071480
1.98974878;1.02731300
1.98985278;1.02731300
1.98995678;1.02731300
1.99006078;1.02731300
1.99016478;0.98071480
1.99026878;1.02731300
1.99037278;1.02731300
1.99047678;1.02731300
1.99058078;1.02731300
1.99068478;1.02731300
1.99078878;1.02731300
1.99089278;1.02731300
1.99099678;1.02731300
1.99110078;0.98071480
1.99120478;1.02731300
1.99130878;1.02731300
1.99141278;1.02731300
1.99151678;1.02731300
1.99162078;1.02731300
1.99172478;0.98071480
1.99182878;0.98071480
1.99193278;1.02731300
1.99203678;1.02731300
1.99214078;1.02731300
1.99224478;1.02731300
1.99234878;0.98071480
1.99245278;0.98071480
1.99255678;1.02731300
1.99266078;1.02731300
1.99276478;1.02731300
1.99286878;0.98071480
1.99297278;0.98071480
1.99307678;1.02731300
1.99318078;0.98071480
1.99328478;0.98071480
1.99338878;1.02731300
1.99349278;1.02731300
1.99359678;1.02731300
1.99370078;1.02731300
1.99380478;0.98071480
1.99390878;1.02731300
1.99401278;1.07406500
1.99411678;1.02731300
1.99422078;1.02731300
1.99432478;1.02731300
1.99442878;0.98071480
1.99453278;1.02731300
1.99463678;1.02731300
1.99474078;1.02731300
1.99484478;1.02731300
1.99494878;1.02731300
1.99505278;1.02731300
1.99515678;1.02731300
1.99526078;1.02731300
1.99536478;1.02731300
1.99546878;0.98071480
1.99557278;1.02731300
1.99567678;1.02731300
1.99578078;1.02731300
1.99588478;1.02731300
1.99598878;1.02731300
1.99609278;0.98071480
1.99619678;0.98071480
1.99630078;1.02731300
1.99640478;1.02731300
1.99650878;1.02731300
1.99661278;1.02731300
1.99671678;1.02731300
1.99682078;1.02731300
1.99692478;1.02731300
1.99702878;1.02731300
1.99713278;0.98071480
1.99723678;1.02731300
1.99734078;1.02731300
1.99744478;1.02731300
1.99754878;0.98071480
1.99765278;1.02731300
1.99775678;1.02731300
1.99786078;1.02731300
1.99796478;1.02731300
1.99806878;1.07406500
1.99817278;1.02731300
1.99827678;1.02731300
1.99838078;1.02731300
1.99848478;1.02731300
1.99858878;1.02731300
1.99869278;0.98071480
1.99879678;1.02731300
1.99890078;1.02731300
1.99900478;1.02731300
1.99910878;0.98071480
1.99921278;0.98071480
1.99931678;0.98071480
1.99942078;1.02731300
1.99952478;0.98071480
1.99962878;0.98071480
1.99973278;1.02731300
1.99983678;1.02731300
1.99994078;1.02731300
2.00004478;1.02731300
2.00014878;1.02731300
2.00025278;1.02731300
2.00035678;1.02731300
2.00046078;1.02731300
2.00056478;1.02731300
2.00066878;1.02731300
2.00077278;1.02731300
2.00087678;0.98071480
2.00098078;1.02731300
2.00108478;1.02731300
2.00118878;1.02731300
2.00129278;0.98071480
2.00139678;1.02731300
2.00150078;0.98071480
2.00160478;1.02731300
2.00170878;0.98071480
2.00181278;1.02731300
2.00191678;1.02731300
2.00202078;1.02731300
2.00212478;1.02731300
2.00222878;1.02731300
2.00233278;1.02731300
2.00243678;1.02731300
2.00254078;1.02731300
2.00264478;1.02731300
2.00274878;1.02731300
2.00285278;0.98071480
2.00295678;0.98071480
2.00306078;1.02731300
2.00316478;0.98071480
2.00326878;1.02731300
2.00337278;0.98071480
2.00347678;1.02731300
2.00358078;1.02731300
2.00368478;1.02731300
2.00378878;1.02731300
2.00389278;1.02731300
2.00399678;0.98071480
2.00410078;0.98071480
2.00420478;1.02731300
2.00430878;1.02731300
2.00441278;1.02731300
2.00451678;0.98071480
2.00462078;1.02731300
2.00472478;1.02731300
2.00482878;0.98071480
2.00493278;1.02731300
2.00503678;1.02731300
2.00514078;1.02731300
2.00524478;0.98071480
2.00534878;1.02731300
2.00545278;1.02731300
2.00555678;1.02731300
2.00566078;0.98071480
2.00576478;0.98071480
2.00586878;1.02731300
2.00597278;0.98071480
2.00607678;0.98071480
2.00618078;0.98071480
2.00628478;1.02731300
2.00638878;1.02731300
2.00649278;1.02731300
2.00659678;1.02731300
2.00670078;0.98071480
2.00680478;0.98071480
2.00690878;1.02731300
2.00701278;1.02731300
2.00711678;1.02731300
2.00722078;1.02731300
2.00732478;1.02731300
2.00742878;0.98071480
2.00753278;1.02731300
2.00763678;1.02731300
2.00774078;1.02731300
2.00784478;0.98071480
2.00794878;1.02731300
2.00805278;1.02731300
2.00815678;1.02731300
2.00826078;1.02731300
2.00836478;1.02731300
2.00846878;0.98071480
2.00857278;0.98071480
2.00867678;1.02731300
2.00878078;1.02731300
2.00888478;0.98071480
2.00898878;0.98071480
2.00909278;1.02731300
2.00919678;1.02731300
2.00930078;1.02731300
2.00940478;0.98071480
2.00950878;1.02731300
2.00961278;1.02731300
2.00971678;1.02731300
2.00982078;0.98071480
2.00992478;1.02731300
2.01002878;1.02731300
2.01013278;1.02731300
2.01023678;1.02731300
2.01034078;0.98071480
2.01044478;1.02731300
2.01054878;1.02731300
2.01065278;1.02731300
2.01075678;1.02731300
2.01086078;1.02731300
2.01096478;1.02731300
2.01106878;1.02731300
2.01117278;1.02731300
2.01127678;0.98071480
2.01138078;1.02731300
2.01148478;0.98071480
2.01158878;1.02731300
2.01169278;1.02731300
2.01179678;1.02731300
2.01190078;1.02731300
2.01200478;1.02731300
2.01210878;1.02731300
2.01221278;1.02731300
2.01231678;0.98071480
2.01242078;1.02731300
2.01252478;1.02731300
2.01262878;1.02731300
2.01273278;1.02731300
2.01283678;1.02731300
2.01294078;0.98071480
2.01304478;1.02731300
2.01314878;1.02731300
2.01325278;1.02731300
2.01335678;1.02731300
2.01346078;1.02731300
2.01356477;1.02731300
2.01366877;1.02731300
2.01377277;0.98071480
2.01387677;1.02731300
2.01398077;1.02731300
2.01408477;1.02731300
2.01418877;1.02731300
2.01429277;1.02731300
2.01439677;1.02731300
2.01450077;1.02731300
2.01460477;1.02731300
2.01470877;0.98071480
2.01481277;1.02731300
2.01491677;1.02731300
2.01502077;0.98071480
2.01512477;1.02731300
2.01522877;1.02731300
2.01533277;1.02731300
2.01543677;1.02731300
2.01554077;1.02731300
2.01564477;1.02731300
2.01574877;1.02731300
2.01585277;0.98071480
2.01595677;1.02731300
2.01606077;1.02731300
2.01616477;1.02731300
2.01626877;0.98071480
2.01637277;1.02731300
2.01647677;1.02731300
2.01658077;1.02731300
2.01668477;1.02731300
2.01678877;0.98071480
2.01689277;1.02731300
2.01699677;1.02731300
2.01710077;0.98071480
2.01720477;1.02731300
2.01730877;1.02731300
2.01741277;1.02731300
2.01751677;0.98071480
2.01762077;1.02731300
2.01772477;1.02731300
2.01782877;1.02731300
2.01793277;0.98071480
2.01803677;0.98071480
2.01814077;1.02731300
2.01824477;1.02731300
2.01834877;1.02731300
2.01845277;1.02731300
2.01855677;0.98071480
2.01866077;1.02731300
2.01876477;1.02731300
2.01886877;1.02731300
2.01897277;1.02731300
2.01907677;1.02731300
2.01918077;0.98071480
2.01928477;1.02731300
2.01938877;1.02731300
2.01949277;1.02731300
2.01959677;1.02731300
2.01970077;0.98071480
2.01980477;0.98071480
2.01990877;1.02731300
2.02001277;1.02731300
2.02011677;1.02731300
2.02022077;1.02731300
2.02032477;1.02731300
2.02042877;0.98071480
2.02053277;1.02731300
2.02063677;0.98071480
2.02074077;0.98071480
2.02084477;1.02731300
2.02094877;1.02731300
2.02105277;1.02731300
2.02115677;1.02731300
2.02126077;0.98071480
2.02136477;0.98071480
2.02146877;1.02731300
2.02157277;1.02731300
2.02167677;0.98071480
2.02178077;1.02731300
2.02188477;1.02731300
2.02198877;1.02731300
2.02209277;1.02731300
2.02219677;1.02731300
2.02230077;0.98071480
2.02240477;1.02731300
2.02250877;0.98071480
2.02261277;1.02731300
2.02271677;0.98071480
2.02282077;1.02731300
2.02292477;1.02731300
2.02302877;1.02731300
2.02313277;1.02731300
2.02323677;1.02731300
2.02334077;1.02731300
2.02344477;1.02731300
2.02354877;1.02731300
2.02365277;1.02731300
2.02375677;1.02731300
2.02386077;1.02731300
2.02396477;1.02731300
2.02406877;1.02731300
2.02417277;1.02731300
2.02427677;1.02731300
2.02438077;1.02731300
2.02448477;1.02731300
2.02458877;1.02731300
2.02469277;1.02731300
2.02479677;1.02731300
2.02490077;1.02731300
2.02500477;1.02731300
2.02510877;1.02731300
2.02521277;1.02731300
2.02531677;0.98071480
2.02542077;1.02731300
2.02552477;0.98071480
2.02562877;0.98071480
2.02573277;0.98071480
2.02583677;1.02731300
2.02594077;1.02731300
2.02604477;1.02731300
2.02614877;1.02731300
2.02625277;1.02731300
2.02635677;1.02731300
2.02646077;0.98071480
2.02656477;1.02731300
2.02666877;1.02731300
2.02677277;1.02731300
2.02687677;1.02731300
2.02698077;1.02731300
2.02708477;1.02731300
2.02718877;0.98071480
2.02729277;1.02731300
2.02739677;1.02731300
2.02750077;0.98071480
2.02760477;0.98071480
2.02770877;0.98071480
2.02781277;1.02731300
2.02791677;1.02731300
2.02802077;1.02731300
2.02812477;1.02731300
2.02822877;1.02731300
2.02833277;1.02731300
2.02843677;1.02731300
2.02854077;1.02731300
2.02864477;1.02731300
2.02874877;0.98071480
2.02885277;1.02731300
2.02895677;1.02731300
2.02906077;1.02731300
2.02916477;1.02731300
2.02926877;1.02731300
2.02937277;1.02731300
2.02947677;1.02731300
2.02958077;1.02731300
2.02968477;1.02731300
2.02978877;1.02731300
2.02989277;1.02731300
2.02999677;1.02731300
2.03010077;1.02731300
2.03020477;0.98071480
2.03030877;1.02731300
2.03041277;1.02731300
2.03051677;1.02731300
2.03062077;0.98071480
2.03072477;1.02731300
2.03082877;1.02731300
2.03093277;1.02731300
2.03103677;1.02731300
2.03114077;1.02731300
2.03124477;1.02731300
2.03134877;1.02731300
2.03145277;0.98071480
2.03155677;1.02731300
2.03166077;1.02731300
2.03176477;1.02731300
2.03186877;1.02731300
2.03197277;1.02731300
2.03207677;1.02731300
2.03218077;1.02731300
2.03228477;1.02731300
2.03238877;1.02731300
2.03249277;1.02731300
2.03259677;1.02731300
2.03270077;1.02731300
2.03280477;0.98071480
2.03290877;0.98071480
2.03301277;1.02731300
2.03311677;0.98071480
2.03322077;1.02731300
2.03332477;1.02731300
2.03342877;1.02731300
2.03353277;1.02731300
2.03363677;1.02731300
2.03374077;1.02731300
2.03384477;0.98071480
2.03394877;1.02731300
2.03405277;1.02731300
2.03415677;0.98071480
2.03426077;1.02731300
2.03436477;1.02731300
2.03446877;0.98071480
2.03457277;0.98071480
2.03467677;1.07406500
2.03478077;1.02731300
2.03488477;1.02731300
2.03498877;0.98071480
2.03509277;1.02731300
2.03519677;1.02731300
2.03530077;1.02731300
2.03540477;1.02731300
2.03550877;1.02731300
2.03561277;1.02731300
2.03571677;1.02731300
2.03582077;0.98071480
2.03592477;1.02731300
2.03602877;1.02731300
2.03613277;0.98071480
2.03623677;1.02731300
2.03634077;1.02731300
2.03644477;1.02731300
2.03654877;0.98071480
2.03665277;1.02731300
2.03675677;1.02731300
2.03686077;1.02731300
2.03696477;1.02731300
2.03706877;0.98071480
2.03717277;1.02731300
2.03727677;0.98071480
2.03738077;1.02731300
2.03748477;0.98071480
2.03758877;1.02731300
2.03769277;1.02731300
2.03779677;0.98071480
2.03790077;0.98071480
2.03800477;0.98071480
2.03810877;1.02731300
2.03821277;1.02731300
2.03831677;1.02731300
2.03842077;1.02731300
2.03852477;0.98071480
2.03862877;1.02731300
2.03873277;1.02731300
2.03883677;1.02731300
2.03894077;0.98071480
2.03904477;1.02731300
2.03914877;1.02731300
2.03925277;1.02731300
2.03935677;1.02731300
2.03946077;1.07406500
2.03956477;1.02731300
2.03966877;1.02731300
2.03977277;0.98071480
2.03987677;1.02731300
2.03998077;1.02731300
2.04008477;1.02731300
2.04018877;1.02731300
2.04029277;1.02731300
2.04039677;1.02731300
2.04050077;1.07406500
2.04060477;1.02731300
2.04070877;1.02731300
2.04081277;0.98071480
2.04091677;1.02731300
2.04102077;0.98071480
2.04112477;1.02731300
2.04122877;0.98071480
2.04133277;1.02731300
2.04143677;1.02731300
2.04154077;1.02731300
2.04164477;1.02731300
2.04174877;1.02731300
2.04185277;1.02731300
2.04195677;1.02731300
2.04206077;1.02731300
2.04216477;1.02731300
2.04226877;0.98071480
2.04237277;1.02731300
2.04247677;0.98071480
2.04258077;1.02731300
2.04268477;1.02731300
2.04278877;1.02731300
2.04289277;1.02731300
2.04299677;1.02731300
2.04310077;0.98071480
2.04320477;1.02731300
2.04330877;1.02731300
2.04341277;1.02731300
2.04351677;1.02731300
2.04362077;1.02731300
2.04372477;1.02731300
2.04382877;0.98071480
2.04393277;1.02731300
2.04403677;1.02731300
2.04414077;1.02731300
2.04424477;1.02731300
2.04434877;1.02731300
2.04445277;1.02731300
2.04455677;0.98071480
2.04466077;1.02731300
2.04476477;1.02731300
2.04486877;1.02731300
2.04497277;0.98071480
2.04507677;1.02731300
2.04518077;1.02731300
2.04528477;1.02731300
2.04538877;1.02731300
2.04549277;1.02731300
2.04559677;1.02731300
2.04570077;1.02731300
2.04580477;0.98071480
2.04590877;1.02731300
2.04601277;0.98071480
2.04611677;1.02731300
2.04622077;1.02731300
2.04632477;1.02731300
2.04642877;1.02731300
2.04653277;1.02731300
2.04663677;1.02731300
2.04674077;1.02731300
2.04684477;1.02731300
2.04694877;1.02731300
2.04705277;1.02731300
2.04715677;1.02731300
2.04726077;1.02731300
2.04736477;1.02731300
2.04746877;0.98071480
2.04757277;1.02731300
2.04767677;0.98071480
2.04778077;1.02731300
2.04788477;0.98071480
2.04798877;0.98071480
2.04809277;1.02731300
2.04819677;1.02731300
2.04830077;1.02731300
2.04840477;1.02731300
2.04850877;0.98071480
2.04861277;1.02731300
2.04871677;1.02731300
2.04882077;1.02731300
2.04892477;1.02731300
2.04902877;1.02731300
2.04913277;1.02731300
2.04923677;1.02731300
2.04934077;1.02731300
2.04944477;1.02731300
2.04954877;1.02731300
2.04965277;1.02731300
2.04975677;0.98071480
2.04986077;1.02731300
2.04996477;1.02731300
2.05006877;1.02731300
2.05017277;1.02731300
2.05027677;0.98071480
2.05038077;1.02731300
2.05048477;1.02731300
2.05058877;1.02731300
2.05069277;0.98071480
2.05079677;1.02731300
2.05090077;0.98071480
2.05100477;1.02731300
2.05110877;1.02731300
2.05121277;0.98071480
2.05131677;1.02731300
2.05142077;0.98071480
2.05152477;1.02731300
2.05162877;1.02731300
2.05173277;1.02731300
2.05183677;1.02731300
2.05194077;1.02731300
2.05204477;1.02731300
2.05214877;0.98071480
2.05225277;0.98071480
2.05235677;1.02731300
2.05246077;1.02731300
2.05256477;1.02731300
2.05266877;0.98071480
2.05277277;1.02731300
2.05287677;1.02731300
2.05298077;0.98071480
2.05308477;1.02731300
2.05318877;1.02731300
2.05329277;1.02731300
2.05339677;1.02731300
2.05350077;0.98071480
2.05360477;1.02731300
2.05370877;1.02731300
2.05381277;1.02731300
2.05391677;0.98071480
2.05402077;1.02731300
2.05412477;0.98071480
2.05422877;1.02731300
2.05433277;0.98071480
2.05443677;1.02731300
2.05454077;1.02731300
2.05464477;0.98071480
2.05474877;0.98071480
2.05485277;1.02731300
2.05495677;1.02731300
2.05506077;0.98071480
2.05516477;0.98071480
2.05526877;1.02731300
2.05537277;0.98071480
2.05547677;0.98071480
2.05558077;1.02731300
2.05568477;1.02731300
2.05578877;1.02731300
2.05589277;1.02731300
2.05599677;1.02731300
2.05610077;1.02731300
2.05620477;1.02731300
2.05630877;1.02731300
2.05641277;0.98071480
2.05651677;1.02731300
2.05662077;0.98071480
2.05672477;0.98071480
2.05682877;1.02731300
2.05693277;0.98071480
2.05703677;0.98071480
2.05714077;1.02731300
2.05724477;1.02731300
2.05734877;1.02731300
2.05745277;1.02731300
2.05755677;0.98071480
2.05766077;0.98071480
2.05776477;1.02731300
2.05786877;1.02731300
2.05797277;0.98071480
2.05807677;1.02731300
2.05818077;1.02731300
2.05828477;1.02731300
2.05838877;0.98071480
2.05849277;1.02731300
2.05859677;0.98071480
2.05870077;1.02731300
2.05880477;1.02731300
2.05890877;1.02731300
2.05901277;1.02731300
2.05911677;0.98071480
2.05922077;1.02731300
2.05932477;1.02731300
2.05942877;1.02731300
2.05953277;0.98071480
2.05963677;1.02731300
2.05974077;0.98071480
2.05984477;1.02731300
2.05994877;1.02731300
2.06005277;1.02731300
2.06015677;0.98071480
2.06026077;0.98071480
2.06036477;1.02731300
2.06046877;1.02731300
2.06057277;1.02731300
2.06067677;1.02731300
2.06078077;1.02731300
2.06088477;1.02731300
2.06098877;1.02731300
2.06109277;1.02731300
2.06119677;1.02731300
2.06130077;1.02731300
2.06140477;1.02731300
2.06150877;1.02731300
2.06161277;1.02731300
2.06171677;1.02731300
2.06182077;0.98071480
2.06192477;1.02731300
2.06202877;1.02731300
2.06213277;1.02731300
2.06223677;0.98071480
2.06234077;1.02731300
2.06244477;0.98071480
2.06254877;1.02731300
2.06265277;0.98071480
2.06275677;1.02731300
2.06286077;1.02731300
2.06296477;1.02731300
2.06306877;1.02731300
2.06317277;1.02731300
2.06327677;1.02731300
2.06338077;1.02731300
2.06348477;0.98071480
2.06358877;1.02731300
2.06369277;1.02731300
2.06379677;1.02731300
2.06390077;1.02731300
2.06400477;1.02731300
2.06410877;1.02731300
2.06421277;1.02731300
2.06431677;0.98071480
2.06442077;1.02731300
2.06452477;1.02731300
2.06462877;1.02731300
2.06473277;0.98071480
2.06483677;1.02731300
2.06494077;1.02731300
2.06504477;1.02731300
2.06514877;1.02731300
2.06525277;0.98071480
2.06535677;1.02731300
2.06546077;1.02731300
2.06556477;1.02731300
2.06566877;1.02731300
2.06577277;1.02731300
2.06587677;1.02731300
2.06598077;0.98071480
2.06608477;1.02731300
2.06618877;1.02731300
2.06629277;1.02731300
2.06639677;1.02731300
2.06650077;1.02731300
2.06660477;1.02731300
2.06670877;1.02731300
2.06681277;1.02731300
2.06691677;1.02731300
2.06702077;1.02731300
2.06712477;1.02731300
2.06722877;1.02731300
2.06733277;1.02731300
2.06743677;1.02731300
2.06754077;1.02731300
2.06764477;0.98071480
2.06774877;1.02731300
2.06785277;1.02731300
2.06795677;1.02731300
2.06806077;1.02731300
2.06816477;1.02731300
2.06826877;0.98071480
2.06837277;1.02731300
2.06847677;1.02731300
2.06858077;1.02731300
2.06868477;0.98071480
2.06878877;1.02731300
2.06889277;1.02731300
2.06899677;1.02731300
2.06910077;0.98071480
2.06920477;1.02731300
2.06930877;0.98071480
2.06941277;1.02731300
2.06951677;0.98071480
2.06962077;1.02731300
2.06972477;1.02731300
2.06982877;1.02731300
2.06993277;1.02731300
2.07003677;1.02731300
2.07014077;1.02731300
2.07024477;1.02731300
2.07034877;0.98071480
2.07045277;1.02731300
2.07055677;0.98071480
2.07066077;1.02731300
2.07076477;1.02731300
2.07086877;1.02731300
2.07097277;1.02731300
2.07107677;1.02731300
2.07118077;1.02731300
2.07128477;1.02731300
2.07138877;0.98071480
2.07149277;1.02731300
2.07159677;1.02731300
2.07170077;1.02731300
2.07180477;1.02731300
2.07190877;1.02731300
2.07201277;1.02731300
2.07211677;1.02731300
2.07222077;0.98071480
2.07232477;1.02731300
2.07242877;0.98071480
2.07253277;1.02731300
2.07263677;1.02731300
2.07274077;1.02731300
2.07284477;1.02731300
2.07294877;1.02731300
2.07305277;1.02731300
2.07315677;1.02731300
2.07326077;0.98071480
2.07336477;1.02731300
2.07346877;1.02731300
2.07357277;1.02731300
2.07367677;0.98071480
2.07378077;1.02731300
2.07388477;0.98071480
2.07398877;0.98071480
2.07409277;0.98071480
2.07419677;1.02731300
2.07430077;1.02731300
2.07440477;0.98071480
2.07450877;0.98071480
2.07461277;1.02731300
2.07471677;1.02731300
2.07482077;1.02731300
2.07492477;1.02731300
2.07502877;1.02731300
2.07513277;1.02731300
2.07523677;1.02731300
2.07534077;0.98071480
2.07544477;1.02731300
2.07554877;1.02731300
2.07565277;1.02731300
2.07575677;0.98071480
2.07586077;1.02731300
2.07596477;0.98071480
2.07606877;1.02731300
2.07617277;1.02731300
2.07627677;1.02731300
2.07638077;1.02731300
2.07648477;1.02731300
2.07658877;0.98071480
2.07669277;1.02731300
2.07679677;1.02731300
2.07690077;0.98071480
2.07700477;1.02731300
2.07710877;1.02731300
2.07721277;1.02731300
2.07731677;1.02731300
2.07742077;1.02731300
2.07752477;1.02731300
2.07762877;1.02731300
2.07773277;1.02731300
2.07783677;0.98071480
2.07794077;1.02731300
2.07804477;0.98071480
2.07814877;1.02731300
2.07825277;1.02731300
2.07835677;1.02731300
2.07846077;1.02731300
2.07856477;0.98071480
2.07866877;1.02731300
2.07877277;1.02731300
2.07887677;1.02731300
2.07898077;1.02731300
2.07908477;0.98071480
2.07918877;1.02731300
2.07929277;0.98071480
2.07939677;0.98071480
2.07950077;1.02731300
2.07960477;1.02731300
2.07970877;1.02731300
2.07981277;1.02731300
2.07991677;0.98071480
2.08002077;1.02731300
2.08012477;0.98071480
2.08022877;0.98071480
2.08033277;1.02731300
2.08043677;1.02731300
2.08054077;1.02731300
2.08064477;1.02731300
2.08074877;1.02731300
2.08085277;0.98071480
2.08095677;0.98071480
2.08106077;1.02731300
2.08116477;1.02731300
2.08126877;1.02731300
2.08137277;1.02731300
2.08147677;1.02731300
2.08158077;1.02731300
2.08168477;0.98071480
2.08178877;1.02731300
2.08189277;1.02731300
2.08199677;1.02731300
2.08210077;1.02731300
2.08220477;0.98071480
2.08230877;1.02731300
2.08241277;0.98071480
2.08251677;1.02731300
